id,y
183,67.46374639053673
184,67.3075758590857
185,61.36926959086902
186,65.17453966719738
187,67.18219855588902
188,60.546652392880404
189,69.60695580542175
190,70.68723093275426
191,67.20279050276031
192,74.91479551609974
193,67.64966608348503
194,65.33278054273411
195,70.06369670368524
196,68.08424144690056
197,69.36172425836824
198,61.81385990457933
199,65.29851355447535
200,65.19164633466505
201,71.82205811433377
202,66.21110123263624
203,78.78715883462883
204,78.35722536760296
205,71.89019071252963
206,71.30301895709256
207,72.16384610192678
208,63.85107635165986
209,64.80930343456343
210,75.23479753481317
211,70.6223655801124
212,72.9214466712845
213,77.74811853839648
214,61.93888541832538
215,68.9759284006734
216,70.54247752830801
217,77.20893772826696
218,65.86431010013077
219,77.08491146849876
220,59.44219925274483
221,72.1104325315413
222,63.61842884904224
223,73.33324870575449
224,65.64222769799117
225,69.49116008149942
226,78.82331070556594
227,64.7514148005522
228,72.45230789815353
229,64.2116410242904
230,64.92936325755508
231,60.991062959267765
232,67.31573090009702
233,72.93717686154598
234,73.5369080386358
235,73.17615843800299
236,72.284857074502
237,71.63879728216538
238,78.6283563174205
239,61.879457555620014
240,62.03383062729363
241,60.005260446570276
242,70.54785738533671
243,66.95609915246867
244,61.444798084121366
245,70.57742578841132
246,72.93175544498774
247,67.90418816032003
248,93.6448080281308
249,68.38206514553065
250,64.9775265612966
251,64.5934342644437
252,72.9202952981238
253,68.14870827824159
254,64.49672221988901
255,79.26153193698289
256,72.9308767819587
257,72.76455906783904
258,66.88631723714764
259,72.93170951133234
260,72.64238077907852
261,69.28693702967534
262,64.30514977779912
263,78.42225378639465
264,69.47485541673603
265,64.08947107427967
266,65.86608777482122
267,73.6504092365567
268,71.21980277684136
269,73.39366641646727
270,71.19757111851042
271,65.41202494559192
272,70.61719959931473
273,67.14469435128395
274,63.45159250498973
275,73.25370797624429
276,73.2498990002215
277,63.75198672267941
278,72.93204526885539
279,68.20197217116551
280,63.638371716430505
281,65.08774259879921
282,79.20446673491475
283,62.5365729820124
284,71.19482271927339
285,85.0805418344713
286,65.56979277797771
287,66.54535006157731
288,67.99819170532457
289,68.90435159233358
290,69.12316922349162
291,72.93184253233358
292,72.93183427270483
293,63.11082678077475
294,76.60932529432753
295,64.62734884019231
296,72.74102344074068
297,66.75040369537497
298,66.21865604148854
299,64.69879236745193
300,72.53048089548982
301,71.56038700051775
302,69.63590527172148
303,72.38129941071489
304,65.80317634693311
305,67.12098914663586
306,72.9019017907508
307,64.72557300027077
308,73.35515934355568
309,71.19649640280582
310,78.35770802876291
311,72.64267500310288
312,78.0778239966548
313,72.93169899620571
314,71.70763310309006
315,73.69234762062305
316,64.83952904358254
317,70.88413314387697
318,63.869904889189115
319,62.27033348300838
320,83.39017467321858
321,68.06273431173504
322,65.01328835185292
323,67.8673335934856
324,72.80694431763703
325,75.89073972406979
326,60.56476926287286
327,66.0424505347758
328,63.90594840553492
329,65.28429599423208
330,74.59653754616224
331,62.12995085119659
332,67.38039534013701
333,69.56593159755937
334,72.72259064545034
335,64.00533144269971
336,63.48002565358845
337,73.4203400039239
338,73.80039513171134
339,76.23563800536051
340,72.93164075339776
341,73.13640005094209
342,64.38344518577422
343,67.7741903124741
344,69.16035394067141
345,78.81787393446214
346,73.38349395796743
347,66.92101170660126
348,73.09792370731158
349,65.35581330128682
350,71.27405708226676
351,72.77568159200803
352,68.81434998320576
353,71.7095953666142
354,62.669412557182646
355,65.08498466888686
356,62.700530425110585
357,68.26314337750223
358,60.74776263274399
359,73.20024562302537
360,60.3669740569082
361,60.64442593926664
362,72.93192868742459
363,73.99696630245145
364,65.19372123508079
365,67.31332318790089
366,72.91118905084464
367,78.1573820174392
368,84.15810633712643
369,72.49731560611188
370,63.32712256477773
371,70.45214787818489
372,65.51773399704622
373,60.56788869694532
374,68.77499662554808
375,70.52765992050983
376,67.99768762633684
377,68.11948493770198
378,92.04838490920888
379,73.24178455631932
380,72.36014950399318
381,76.95435236112849
382,69.91101230804537
383,69.85565304121221
384,67.63769229431603
385,66.18512861941846
386,66.01380762726426
387,76.95243847916365
388,63.71285850075276
389,62.47842205761051
390,74.51498006518582
391,73.19397002153639
392,60.76221668097435
393,72.7914897714454
394,76.33832671503852
395,69.65348829901265
396,72.93533676464769
397,65.38063386940165
398,62.38174248806791
399,64.22020123938108
400,78.76741321852981
401,66.61660565655929
402,73.15525255298085
403,72.93193383769855
404,72.470296837356
405,65.57253810214323
406,65.47862662743084
407,67.36234268874466
408,72.53543504776074
409,71.89416349017395
410,72.93184995811069
411,72.93171878291649
412,71.41824858347813
413,73.31969765709673
414,70.60575188717236
415,69.16863413559736
416,66.90042862708107
417,72.59513539730419
418,73.0346582436758
419,60.927595410532305
420,63.926479649914256
421,71.49603272392095
422,68.7334203573863
423,72.86639988306425
424,72.93212870532578
425,67.82925773057833
426,72.74843743010118
427,65.27937859003889
428,72.85395526596918
429,67.41645984287432
430,73.13727229322551
431,64.52263457735187
432,65.00369954865411
433,78.76146717897555
434,60.54919715637187
435,60.64009454089648
436,69.44823176954722
437,73.02438239115504
438,70.23091939060771
439,74.6661746843187
440,65.53779513338165
441,75.84363555814396
442,72.93199739179084
443,67.57392514369103
444,66.90263473526525
445,73.3960730295756
446,73.02249914544785
447,59.50527591087617
448,66.74753348332574
449,73.13595045110465
450,64.19626973443015
451,73.8789571136539
452,68.32059698953258
453,65.14326497460497
454,62.54274177364255
455,68.84952139213883
456,74.41648056087706
457,75.17348700136752
458,72.93181487401851
459,71.68008115385489
460,69.85211947777695
461,72.93178720708974
462,69.94961642633079
463,72.93188819308503
464,72.04334614350847
465,73.58539366680544
466,73.7954519441196
467,65.02050659555154
468,70.81463955287587
469,70.50781966803488
470,72.9318786517078
471,67.9648895837575
472,64.59423848058826
473,73.13541527610447
474,72.59954190271674
475,72.93180401116027
476,60.922403735763154
477,77.72262932128865
478,68.85679164623552
479,74.10845209907441
480,62.815222330283234
481,68.89144839425332
482,60.09338264062831
483,67.91161270744453
484,82.06219884109987
485,71.76568396566654
486,73.05560581137237
487,63.930893429014596
488,69.4504395594644
489,62.97628584442435
490,71.70501780943268
491,59.45561203750724
492,72.6741342210609
493,78.49307783364176
494,71.58884960272897
495,68.92942663776951
496,72.93185348009365
497,78.67597110509912
498,72.93192175771019
499,64.3759456795852
500,70.9222709942663
501,72.75642420723038
502,64.99395725066559
503,66.20826941332031
504,74.8067438693954
505,62.21611870606328
506,72.93181201688908
507,72.62345752475407
508,65.22166735767578
509,72.01099045613014
510,82.32904773355176
511,67.18845408780601
512,72.58412244686828
513,78.66940044368604
514,63.39157655891727
515,75.67927227065184
516,67.37334881362693
517,71.45459305446727
518,68.39649093600168
519,78.8165327516114
520,65.14486075037027
521,69.62266470221986
522,63.13482224787557
523,72.93177042761484
524,72.96838924257702
525,74.48276475397931
526,70.37644203482058
527,70.32429527592645
528,78.72703476373509
529,63.91259204799661
530,81.00148550909675
531,71.07314086819942
532,66.70059696193896
533,75.16178443213418
534,68.4966729213464
535,72.97947502489691
536,82.05497035738725
537,67.39454243256829
538,74.08458915612837
539,68.25877156193464
540,67.13441095899616
541,61.173169926886466
542,68.70924804788628
543,62.83992641253081
544,71.32055352138417
545,67.40075414187706
546,61.62326018851092
547,66.53596997649575
548,61.7667021746554
549,71.36950946622474
550,65.36583970319597
551,72.22734803246166
552,64.0019383460927
553,73.41118720796429
554,73.66682870988846
555,67.34624996355765
556,72.93178198002413
557,72.33320257381756
558,73.03866000117193
559,63.94718802562415
560,72.931727363315
561,64.62986384962286
562,66.46693965172524
563,68.71689208602582
564,74.15290794854448
565,72.30892161384888
566,72.60805410430397
567,67.50324848806784
568,64.49968817104227
569,86.76865911058883
570,72.9746511288988
571,73.10682876347457
572,77.97451969173854
573,61.3773349387102
574,72.94378963706127
575,70.32458600205962
576,60.181489180786066
577,60.956946230243545
578,65.8280570197969
579,72.51859491098378
580,69.23045694059351
581,84.97648790586898
582,70.27390574317613
583,76.99199009014175
584,73.03801660044962
585,72.97835374845243
586,73.12187092885809
587,72.08633343777956
588,66.78949491824032
589,73.44991227619812
590,84.7207420620936
591,66.83381072320584
592,69.0126152216119
593,72.93195640537218
594,73.99824787730756
595,71.42424555916566
596,68.34980301232753
597,78.76674188030788
598,65.0275507413162
599,65.01696103745809
600,61.522184026049544
601,70.26047785808359
602,72.93232426496316
603,69.78872106836478
604,72.93340223971829
605,72.9318325510262
606,63.020714169389365
607,72.93206115733928
608,65.44936063457376
609,70.57250828975148
610,71.39924924382221
611,67.63321004028367
612,65.7569961709615
613,69.20089937114939
614,69.47308972137535
615,72.0769771178815
616,68.28766093041263
617,72.26795154428379
618,69.1440710423408
619,64.77613073329347
620,72.93177560423855
621,78.89374267623643
622,63.471696874364774
623,73.673211497619
624,94.51931763750464
625,72.88993826995063
626,71.83113599275423
627,73.02488888488129
628,68.1765533731337
629,69.81845700273348
630,68.74214162634198
631,72.63657810200223
632,67.53015117374858
633,72.93193499469216
634,71.30280341011314
635,71.02465338625811
636,73.4806594002182
637,69.67518131684237
638,69.21756493183241
639,68.43394639089351
640,68.51500196358703
641,64.88393911523251
642,72.93207268346576
643,78.37464357972375
644,68.88134972187348
645,65.41913850878782
646,63.9273526253555
647,69.05893795783675
648,73.24057276642746
649,66.12136613722684
650,71.90400686001297
651,73.58998446402931
652,77.01184339603256
653,70.6583959926102
654,67.66252705175805
655,69.33923710701582
656,76.03088173906424
657,69.95108158465351
658,70.29390485974245
659,63.61915047164472
660,73.52503426886065
661,73.03519641320865
662,69.02585964224482
663,70.98674595472815
664,72.93192240044438
665,74.60818952417597
666,63.03228312480433
667,72.03330843563684
668,72.50850081977293
669,73.18429793895903
670,62.755073618337754
671,66.76688108229305
672,72.00306450332506
673,61.46898467741877
674,65.99670390161658
675,72.93212237521865
676,72.10977897355657
677,71.83040481877673
678,66.78048671886086
679,73.33876761949159
680,65.91590399687847
681,73.04421190133617
682,63.740419534276164
683,72.35347177935536
684,66.00452579399897
685,67.5961934905359
686,68.81856702154441
687,72.85298869594892
688,70.46953288937799
689,61.96492400458372
690,64.68538768955622
691,72.23276876591959
692,73.01737983873413
693,72.60111223822712
694,72.75447890918785
695,64.24182468044377
696,73.15584801342918
697,69.42337159003154
698,68.03825440772862
699,76.72987522900075
700,71.51115994928979
701,69.32151536624119
702,66.1359129284234
703,64.82082005403979
704,62.74694621860313
705,86.86603446099731
706,65.41476075606036
707,72.71272437976369
708,71.5451309139843
709,64.39951501989138
710,61.71818818084404
711,72.48509392920846
712,66.63669072665338
713,72.30205404679361
714,65.91520730496198
715,60.44009838449115
716,69.04409246463365
717,72.80231296769742
718,72.79063613234054
719,77.7355338489812
720,64.09913866867389
721,80.36367858121191
722,72.35725416264884
723,73.10671128450481
724,74.65431091941059
725,73.69396027783478
726,59.46754653170128
727,64.5181031827908
728,66.37788931195803
729,77.11932120550799
730,71.3184245976831
731,78.82004929273127
732,72.26884561873418
733,77.60268758997525
734,78.06234778272083
735,72.63230902405907
736,77.21226155282248
737,86.98984007963688
738,69.45168103499314
739,78.73671207636218
740,74.75479135760109
741,64.48678227356393
742,78.61713730751373
743,76.39601429851457
744,72.43964026901973
745,72.69503482899414
746,68.28157364556769
747,63.89790178711143
748,66.89927289444637
749,73.15476139076749
750,63.61102360404386
751,61.13666946016625
752,63.93562024041868
753,66.23033202864022
754,64.50269495813934
755,70.14459947946519
756,63.50614711429852
757,72.93191877477575
758,73.17395966522788
759,66.26923154024513
760,64.05978728198656
761,76.9647608734654
762,73.18162598237043
763,62.63572830804946
764,65.17928323851581
765,71.66103207425223
766,74.23514011838473
767,73.04700009242345
768,73.66056705650453
769,67.31081218419142
770,72.93181232831452
771,63.09201246253891
772,73.08363144062226
773,69.73631201316593
774,75.32216117585413
775,72.80273905544874
